LncRNA name,Cancer name,Methods,Expression pattern,Pubmed ID,Remarks,No. of Transcript variants,NCBI Reference Number,Total No. of PQS,No. of 2G PQS,No. of 3G PQS,No. of 4G PQS,RefSeq status,aka
LSINCT5,Gastric Cancer,"qPCR, Western blot, luciferase reporter assay, ChIP",up-regulated,30127643,"Some (older-not checked for PQS) LSINCT5 non-coding RNA ""other"" ncRNA (partial sequence - GU228577.2) was also there in result.",1,NR_145480.1,24,22,2,0,VALIDATED,long stress-induced non-coding transcript 5;HSALNG0039679;lnc-C5orf38-7
LSINCT5,Gastric Cancer,qPCR etc.,up-regulated,25694351,"Some (older-not checked for PQS) LSINCT5 non-coding RNA ""other"" ncRNA (partial sequence - GU228577.2) was also there in result.",1,NR_145480.1,24,22,2,0,VALIDATED,long stress-induced non-coding transcript 5;HSALNG0039679;lnc-C5orf38-7
LSINCT5,Gastric Cancer,qPCR etc.,up-regulated,25526476,"Some (older-not checked for PQS) LSINCT5 non-coding RNA ""other"" ncRNA (partial sequence - GU228577.2) was also there in result.",1,NR_145480.1,24,22,2,0,VALIDATED,long stress-induced non-coding transcript 5;HSALNG0039679;lnc-C5orf38-7
LUCAT1,Gastric Cancer,"qPCR, Luciferase reporter assay",up-regulated,31545227,Also Known As: SCAL1; SCAT5,2,"NR_103548.1, NR_103549.1","3, 2","3,2","0,0","0,0",VALIDATED,SCAL1; SCAT5
MACC1-AS1,Gastric Cancer,"qPCR, Western blot, Luciferase reporter assay",up-regulated,30742067,,1,NR_046756.1,1,1,0,0,PREDICTED,MACC1 antisense RNA 1;MACC1 antisense RNA 1 (non-protein coding);HSALNG0056473;MACC1-AS1;NONHSAG047054.2
MACC1-AS1,Gastric Cancer,"RNA-seq, qPCR, Western blot, Luciferase reporter assay",up-regulated,29510730,,1,NR_046756.1,1,1,0,0,PREDICTED,MACC1 antisense RNA 1;MACC1 antisense RNA 1 (non-protein coding);HSALNG0056473;MACC1-AS1;NONHSAG047054.2
MAFG-AS1,Gastric Cancer,RT-qPCR,up-regulated,32079456,Also Known As: MAFG-AS1,1,NR_015454.1,25,23,2,0,VALIDATED,MAFG-AS1
MAGI2-AS3,Gastric Cancer,"Microarray, qPCR",down-regulated,31934786,,4,"NR_038343.2, NR_038344.1, NR_038345.1, NR_038346.1","22, 9, 2, 3","21,8,2,3","1,1,0,0","0,0,0,0",VALIDATED,MAGI2 antisense RNA 3;ENST00000414797;MAGI2 antisense RNA 3 (non-protein coding);HSALNG0059170;MAGI2-AS3;NONHSAG048073.2
MAGI2-AS3,Gastric Cancer,"RNA-seq, qRT-PCR",up-regulated,31837602,,4,"NR_038343.2, NR_038344.1, NR_038345.1, NR_038346.1","22, 9, 2, 3","21,8,2,3","1,1,0,0","0,0,0,0",VALIDATED,MAGI2 antisense RNA 3;ENST00000414797;MAGI2 antisense RNA 3 (non-protein coding);HSALNG0059170;MAGI2-AS3;NONHSAG048073.2
MALAT1,Gastric Cancer,"qRT-PCR, Western blot",up-regulated,32104001,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,"qRT-PCR, Western blot",up-regulated,32021298,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,"qPCR, Western blot etc",up-regulated,32214850,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,"qRT-PCR, western blot analysis, Dual luciferase reporter assay",up-regulated,31926239,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,"RT-qPCR, Western blottin",up-regulated,31897197,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,"RT-qPCR, Western blotting  etc.",up-regulated,31186750,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,"qRT-PCR, Western blotting, in vitro knockdown etc.",up-regulated,31037832,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,"qPCR, Western blot, Luciferase reporter assay, RIP, other",up-regulated,30365113,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Adenocarcinoma,"qPCR, Western blot, Luciferase reporter assay, etc.",up-regulated,31480991,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,"qPCR, Western blot etc.",up-regulated,29162158,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,"qPCR, Western blot, Luciferase reporter assay, RIP",up-regulated,28942451,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,"qPCR, RNAi, RIP etc.",up-regulated,26871474,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,"qPCR, RNAi, Western blot etc.",up-regulated,24857172,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,"qPCR, RNAi etc.",up-regulated,29719612,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,"qPCR, RNAi, Western blot, RIP, Luciferase reporter assay, Cell proliferation assay etc.",up-regulated,27887846,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,"qPCR, Western blot, Luciferase reporter assay",up-regulated,28396617,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,"qPCR, RNAi, Western blot, Cell proliferation assay etc.",up-regulated,27486823,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,"qPCR, RNAi, Western blot, Cell proliferation assay, ISH etc.",up-regulated,28268166,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,"qPCR, RNAi, Western blot etc.",up-regulated,28276823,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,"qPCR, RNAi, Western blot, ChIP etc.",up-regulated,27259812,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,qPCR etc.,up-regulated,26096073,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MALAT1,Gastric Cancer,"qPCR, RNAi etc.",up-regulated,25280565,"Also Known As: HCN; NEAT2; PRO2853; LINC00047; NCRNA00047

Some (older-not checked for PQS) scRNA mascRNA (MALAT1 gene) ""scRNA"" ncRNA (TPA: HG975416.1) was also there in result.

PQS 1 obtained in 1st variant was replaced by another PQS of same score (by shifting a G-Group within the same G-Group/Quartet frame) in 2nd and 3rd variants.",3,"NR_002819.4, NR_144567.1, NR_144568.1","53, 54, 53","46,47,47","7,7,6","0,0,0",REVIEWED,HCN; NEAT2; PRO2853; LINC00047; NCRNA00047
MANCR,Gastric Cancer,RT-qPCR,up-regulated,31807188,Also Known As: LINC00704,1,NR_024475.1,7,7,0,0,PREDICTED,LINC00704
MAP3K20,Gastric Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP etc.",up-regulated,29428732,Also Known As: MLK7-AS1,1,NR_033882.1,10,10,0,0,VALIDATED,MLK7-AS1
MCM3AP-AS1,Gastric Cancer,"qPCR, Western blot, luciferase reporter assay etc",up-regulated,32196596,Also known as: C21orf85; MCM3APAS; MCM3AP-AS; MCM3APASB; NCRNA00031,4,"NR_110565.1, NR_002776.4,NR_110566.1,NR_110567.1","9,9,10,11","9,9,10,11","0,0,0,0","0,0,0,0",VALIDATED,C21orf85; MCM3APAS; MCM3AP-AS; MCM3APASB; NCRNA00031
MDC1-AS,Gastric Cancer,qPCR,down-regulated,29375682,Also Known As: MDC1-AS,1,NR_133647.1,7,7,0,0,VALIDATED,MDC1-AS
MEF2C-AS1,Gastric Cancer,"RNA-seq, qPCR, Western blot, in vitro knockdown",down-regulated,30005210,,9,"NR_104031.1, NR_109940.1,
NR_109941.1, NR_136217.1,
NR_136218.1, NR_136219.1,
NR_136220.1, NR_136221.1,
NR_136222.1","10,3,3,9,12,10,10,9,9","10,3,3,9,12,10,10,9,9","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",VALIDATED,MEF2C antisense RNA 1;CTC-454M9.1;HSALNG0043383;MEF2C-AS1;NONHSAG040980.2
MEG3,Gastric Cancer,qPCR,down-regulated,29805620,"Also Known As: GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83

Sequence not available for 11th variant.

Some (older-not checked for PQS) Long non-coding RNA containing retained intron meg3 (MEG3 gene); and maternally expressed 3 transcript variant lncRNA (MEG3) ""lncRNA"" ncRNA (TPA: HG975417.1 and complete sequence - MH929320.1 respectively) were also there in result.

Some (older-not checked for PQS) MEG3 isoforms ncRNA ""other"" ncRNA (complete sequence, alternatively spliced) were also there in result.

PQS 7 and 9 obtained in 16th Variant when search parameter was set to Min G-Group Size: 2 was replaced by another PQSs of same scores (by shifting G-Group/Quartet frame) when search parameter was set to Min G-Group Size: 3.
For further consideration, PQS when search parameter was set to Min G-Group Size: 2 was taken.","15
(11th Variant not available)
(Total=16)","NR_002766.2, NR_003530.2, NR_003531.3, NR_033358.1, NR_033359.1, NR_033360.1, NR_046464.1, NR_046465.2, NR_046466.1, NR_046467.1, _____, NR_046469.1, NR_046470.2, NR_046471.1, NR_046472.1, NR_046473.1","16, 19, 18, 17, 17, 17, 17, 17, 17, 18, ___, 17, 19, 17, 18, 93","14,17,16,15,15,15,15,15,15,16,15,17,15,16,81","2,2,2,2,2,2,2,2,2,2,2,2,2,2,12","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",REVIEWED,GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83
MEG3,Gastric Cancer,"Quantitative RT-PCR, other",down-regulated,30447342,"Also Known As: GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83

Sequence not available for 11th variant.

Some (older-not checked for PQS) Long non-coding RNA containing retained intron meg3 (MEG3 gene); and maternally expressed 3 transcript variant lncRNA (MEG3) ""lncRNA"" ncRNA (TPA: HG975417.1 and complete sequence - MH929320.1 respectively) were also there in result.

Some (older-not checked for PQS) MEG3 isoforms ncRNA ""other"" ncRNA (complete sequence, alternatively spliced) were also there in result.

PQS 7 and 9 obtained in 16th Variant when search parameter was set to Min G-Group Size: 2 was replaced by another PQSs of same scores (by shifting G-Group/Quartet frame) when search parameter was set to Min G-Group Size: 3.
For further consideration, PQS when search parameter was set to Min G-Group Size: 2 was taken.","15
(11th Variant not available)
(Total=16)","NR_002766.2, NR_003530.2, NR_003531.3, NR_033358.1, NR_033359.1, NR_033360.1, NR_046464.1, NR_046465.2, NR_046466.1, NR_046467.1, _____, NR_046469.1, NR_046470.2, NR_046471.1, NR_046472.1, NR_046473.1","16, 19, 18, 17, 17, 17, 17, 17, 17, 18, ___, 17, 19, 17, 18, 93","14,17,16,15,15,15,15,15,15,16,15,17,15,16,81","2,2,2,2,2,2,2,2,2,2,2,2,2,2,12","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",REVIEWED,GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83
MEG3,Gastric Adenocarcinoma,"qPCR, Western blot, Luciferase reporter assay",down-regulated,31650535,"Also Known As: GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83

Sequence not available for 11th variant.

Some (older-not checked for PQS) Long non-coding RNA containing retained intron meg3 (MEG3 gene); and maternally expressed 3 transcript variant lncRNA (MEG3) ""lncRNA"" ncRNA (TPA: HG975417.1 and complete sequence - MH929320.1 respectively) were also there in result.

Some (older-not checked for PQS) MEG3 isoforms ncRNA ""other"" ncRNA (complete sequence, alternatively spliced) were also there in result.

PQS 7 and 9 obtained in 16th Variant when search parameter was set to Min G-Group Size: 2 was replaced by another PQSs of same scores (by shifting G-Group/Quartet frame) when search parameter was set to Min G-Group Size: 3.
For further consideration, PQS when search parameter was set to Min G-Group Size: 2 was taken.","15
(11th Variant not available)
(Total=16)","NR_002766.2, NR_003530.2, NR_003531.3, NR_033358.1, NR_033359.1, NR_033360.1, NR_046464.1, NR_046465.2, NR_046466.1, NR_046467.1, _____, NR_046469.1, NR_046470.2, NR_046471.1, NR_046472.1, NR_046473.1","16, 19, 18, 17, 17, 17, 17, 17, 17, 18, ___, 17, 19, 17, 18, 93","14,17,16,15,15,15,15,15,15,16,15,17,15,16,81","2,2,2,2,2,2,2,2,2,2,2,2,2,2,12","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",REVIEWED,GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83
MEG3,Gastric Cardia Adenocarcinoma,"qPCR, Cell transfection, Cell proliferation assay etc.",down-regulated,28345805,"Also Known As: GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83

Sequence not available for 11th variant.

Some (older-not checked for PQS) Long non-coding RNA containing retained intron meg3 (MEG3 gene); and maternally expressed 3 transcript variant lncRNA (MEG3) ""lncRNA"" ncRNA (TPA: HG975417.1 and complete sequence - MH929320.1 respectively) were also there in result.

Some (older-not checked for PQS) MEG3 isoforms ncRNA ""other"" ncRNA (complete sequence, alternatively spliced) were also there in result.

PQS 7 and 9 obtained in 16th Variant when search parameter was set to Min G-Group Size: 2 was replaced by another PQSs of same scores (by shifting G-Group/Quartet frame) when search parameter was set to Min G-Group Size: 3.
For further consideration, PQS when search parameter was set to Min G-Group Size: 2 was taken.","15
(11th Variant not available)
(Total=16)","NR_002766.2, NR_003530.2, NR_003531.3, NR_033358.1, NR_033359.1, NR_033360.1, NR_046464.1, NR_046465.2, NR_046466.1, NR_046467.1, _____, NR_046469.1, NR_046470.2, NR_046471.1, NR_046472.1, NR_046473.1","16, 19, 18, 17, 17, 17, 17, 17, 17, 18, ___, 17, 19, 17, 18, 93","14,17,16,15,15,15,15,15,15,16,15,17,15,16,81","2,2,2,2,2,2,2,2,2,2,2,2,2,2,12","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",REVIEWED,GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83
